variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,3.5,25,0.031135251745581627,0.030654877424240112,0.027826309204101562,0.09227139228101695
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,4.0,21,0.029051052406430244,0.02699643187224865,0.023444054648280144,0.13158691640357925
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,4.5,20,0.031495001167058945,0.03221235051751137,0.027487240731716156,0.14668627746449409
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,5.0,29,0.020147811621427536,0.01796954683959484,0.015806859359145164,0.12035292262820572
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,5.5,25,0.02013925462961197,0.018948087468743324,0.016153378412127495,0.14749293622514506
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,6.0,31,0.022331973537802696,0.02067125402390957,0.01694120094180107,0.18044638597126728
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,6.5,24,0.02825736068189144,0.02708868309855461,0.023610318079590797,0.12840657503758132
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,7.0,26,0.02109902910888195,0.019591694697737694,0.017324715852737427,0.11571121743041664
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,7.5,43,0.02597612515091896,0.025365635752677917,0.023327423259615898,0.08035329817612949
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,8.0,46,0.025506477802991867,0.02492266707122326,0.021836252883076668,0.12383964281697173
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,8.5,42,0.028298845514655113,0.02785348892211914,0.025160808116197586,0.09667301692260284
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,9.0,44,0.02068576030433178,0.01953965425491333,0.016910934820771217,0.13453254596258324
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,9.5,43,0.024705998599529266,0.023213151842355728,0.019307872280478477,0.1682356445345568
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,10.0,55,0.0227091982960701,0.021198488771915436,0.018969623371958733,0.10514265540049199
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,10.5,64,0.02559530735015869,0.024421164765954018,0.021912487223744392,0.10272554836151868
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,11.0,53,0.026322707533836365,0.02505379728972912,0.02293729968369007,0.08447811649321167
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,11.5,75,0.025635279715061188,0.023996124044060707,0.021416695788502693,0.10749353732385167
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,12.0,72,0.02758522517979145,0.025986040011048317,0.023161128163337708,0.10870882391120616
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,12.5,63,0.027368677780032158,0.025816945359110832,0.023046741262078285,0.10730177635267522
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,13.0,64,0.026819614693522453,0.0257386676967144,0.023439792916178703,0.08931599753429174
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,13.5,63,0.02826521173119545,0.027006050571799278,0.024595092982053757,0.08927471950538125
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,14.0,83,0.032913919538259506,0.03161988407373428,0.0293174646794796,0.07281555456957658
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,14.5,77,0.026927383616566658,0.025292715057730675,0.023345382884144783,0.07699182033803417
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,15.0,74,0.02951805107295513,0.028521856293082237,0.026513956487178802,0.07039863693550814
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,15.5,81,0.029633458703756332,0.028202200308442116,0.026338865980505943,0.06607053022662197
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,16.0,86,0.0349934883415699,0.032789189368486404,0.030605632811784744,0.06659379505125156
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,16.5,79,0.02838996984064579,0.026372350752353668,0.02425496280193329,0.08028817644295164
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,17.0,95,0.0319315604865551,0.030072275549173355,0.028381843119859695,0.05621232176293115
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,17.5,98,0.03320232778787613,0.0316038578748703,0.029994333162903786,0.050928108787830065
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,18.0,89,0.027883436530828476,0.026023469865322113,0.023706335574388504,0.08904017423215857
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,18.5,95,0.03347408398985863,0.03192824497818947,0.02978166751563549,0.06723130143922186
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,19.0,106,0.03144335374236107,0.02955276146531105,0.027908287942409515,0.05564534213940763
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,19.5,110,0.03411196544766426,0.03245794028043747,0.03095921128988266,0.046174494672359095
