epoch,train_loss,train_acc,train_acc_percent,val_loss,val_macro_f1,val_macro_f1_percent,val_weighted_f1,val_weighted_f1_percent,val_micro_f1,val_micro_f1_percent,val_acc,val_acc_percent,learning_rate,epochs_without_improvement,is_best_f1_this_run,val_macro_f1_network_5,val_acc_network_5
11,0.0017510710301654622,0.9994336663568774,99.94336663568774,0.0033736235709511675,0.9989568512802017,99.89568512802018,0.998957386155837,99.8957386155837,0.99895751889497,99.89575188949699,0.99895751889497,99.89575188949699,0.0008,3,False,0.9989568512802017,0.99895751889497
12,0.001046593952615664,0.9996079228624535,99.96079228624535,0.00525795401748231,0.9983098079558408,99.83098079558408,0.9983067808418561,99.8306780841856,0.9983059682043263,99.83059682043263,0.9983059682043263,99.83059682043263,0.0008,4,False,0.9983098079558408,0.9983059682043263
13,0.000845903740002108,0.999680529739777,99.96805297397769,0.004485595858689824,0.9988218924704668,99.88218924704668,0.9988270693939081,99.88270693939081,0.9988272087568413,99.88272087568413,0.9988272087568413,99.88272087568413,0.0008,5,False,0.9988218924704668,0.9988272087568413
14,0.0035587167389958168,0.9989544609665427,99.89544609665427,0.0068424152991307585,0.9980420588532071,99.80420588532071,0.9980456246614513,99.80456246614513,0.9980453479280688,99.80453479280688,0.9980453479280688,99.80453479280688,0.0008,6,False,0.9980420588532071,0.9980453479280688
15,0.004302380522222952,0.998576905204461,99.8576905204461,0.011108651791194765,0.9958140412817809,99.5814041281781,0.9958281373196544,99.58281373196543,0.9958300755798801,99.58300755798801,0.9958300755798801,99.58300755798801,0.0008,7,False,0.9958140412817809,0.9958300755798801
16,0.002610911988417058,0.9990561105947955,99.90561105947955,0.004873874185977911,0.9985732967377816,99.85732967377817,0.9985665886042706,99.85665886042706,0.9985665884805838,99.85665884805837,0.9985665884805838,99.85665884805837,0.0004,8,False,0.9985732967377816,0.9985665884805838
17,0.0007500489512674018,0.9997676579925651,99.97676579925651,0.0021846241520506737,0.9994808056169451,99.94808056169451,0.9994787586014037,99.94787586014037,0.999478759447485,99.9478759447485,0.999478759447485,99.9478759447485,0.0004,0,True,0.9994808056169451,0.999478759447485
18,0.0002216023058720813,0.9999273931226765,99.99273931226766,0.001598116824849664,0.9996137275329614,99.96137275329615,0.9996090715780083,99.96090715780083,0.9996090695856138,99.96090695856138,0.9996090695856138,99.96090695856138,0.0004,0,True,0.9996137275329614,0.9996090695856138
19,0.00010778651765536225,0.9999854786245354,99.99854786245353,0.001885470718449748,0.9993517637585997,99.93517637585997,0.9993484585789739,99.93484585789739,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0004,1,False,0.9993517637585997,0.9993484493093563
20,5.233507395694714e-05,1.0,100.0,0.0015358054031291127,0.9994824005231893,99.94824005231892,0.9994787633093932,99.94787633093932,0.999478759447485,99.9478759447485,0.999478759447485,99.9478759447485,0.0004,2,False,0.9994824005231893,0.999478759447485
21,3.575953831815413e-05,1.0,100.0,0.0013843334200525229,0.9993510807597648,99.93510807597647,0.9993484582043801,99.93484582043801,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0004,3,False,0.9993510807597648,0.9993484493093563
22,3.5723033747156555e-05,1.0,100.0,0.0012303955599539526,0.9996137275329614,99.96137275329615,0.9996090715780083,99.96090715780083,0.9996090695856138,99.96090695856138,0.9996090695856138,99.96090695856138,0.0004,4,False,0.9996137275329614,0.9996090695856138
23,2.0614478318104213e-05,1.0,100.0,0.0014999429051158586,0.9996137275329614,99.96137275329615,0.9996090715780083,99.96090715780083,0.9996090695856138,99.96090695856138,0.9996090695856138,99.96090695856138,0.0004,5,False,0.9996137275329614,0.9996090695856138
