variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern,baseline_model_bce,baseline_improvement_vs_pattern,delta_bce_vs_baseline,delta_improvement_vs_baseline
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,pattern,11.0,552,0.0470946505665779,0.0463806055486202,0.0439521633088588,0.0523590024544989,0.0433261282742023,0.0658567786747826,0.0006260350346565038,-0.013497776220283697
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,pattern,12.0,552,0.0333683714270591,0.032706432044506,0.031066445633769,0.0501426266400867,0.0307545252144336,0.0596796014746059,0.0003119204193354,-0.0095369748345192
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,pattern,13.0,551,0.0506133325397968,0.0497575923800468,0.0475059226155281,0.0452527877016347,0.0470912493765354,0.0535866563467538,0.000414673238992698,-0.008333868645119105
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,pattern,14.0,557,0.0292822178453207,0.0282771904021501,0.0268873888999223,0.0491492076285664,0.0266183502972126,0.0586635405196202,0.0002690386027097008,-0.0095143328910538
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,pattern,15.0,556,0.0484639704227447,0.0476864464581012,0.0455822572112083,0.0441255199995187,0.0450632162392139,0.0550099748194107,0.0005190409719944,-0.010884454819892003
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,1.0,7,0.0298033468425273,0.0286017190665006,0.027677159756422,0.0323253056198813,0.0283056255429983,0.0103522981543142,-0.0006284657865762988,0.021973007465567098
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,1.5,12,0.0329835936427116,0.0309236329048872,0.0288689993321895,0.0664421796435477,0.0291169825941324,0.0584229646080571,-0.00024798326194289816,0.008019215035490607
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,2.0,15,0.0367873162031173,0.0343135111033916,0.0310678500682115,0.0945884268561278,0.0313848815858364,0.085349164902736,-0.0003170315176248967,0.009239261953391795
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,2.5,7,0.0370540730655193,0.0346381068229675,0.0320794247090816,0.0738689942543075,0.030518788844347,0.1189244550712317,0.001560635864734601,-0.0450554608169242
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,3.0,15,0.0345187596976757,0.0344505123794078,0.031101755797863,0.0972048410968345,0.0317154042422771,0.0793923790452996,-0.0006136484444140972,0.017812462051534902
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,3.5,24,0.0352206751704216,0.0340110175311565,0.0325273908674716,0.0436219428697108,0.0307825338095426,0.0949246437174765,0.0017448570579289974,-0.0513027008477657
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,4.0,25,0.0268768612295389,0.0257003027945756,0.0231148619204759,0.1005996269680299,0.0232796669006347,0.0941870573778541,-0.0001648049801587989,0.006412569590175804
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,4.5,20,0.0302043408155441,0.0304990913718938,0.0283416584134101,0.0707376141858395,0.0281342472881078,0.0775381815461331,0.00020741112530230088,-0.006800567360293594
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,5.0,25,0.026404283940792,0.0262545049190521,0.0227624401450157,0.1330082126782866,0.0227856878191232,0.1321227389594247,-2.3247674107499533e-05,0.0008854737188619122
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,5.5,29,0.0245934482663869,0.0231352634727954,0.0211925078183412,0.0839737855909312,0.020635625347495,0.1080445065274361,0.0005568824708462004,-0.02407072093650489
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,6.0,38,0.0265762321650981,0.0263816490769386,0.0229518208652734,0.1300081053183032,0.0232429038733243,0.1189745642685373,-0.00029108300805090123,0.011033541049765908
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,6.5,34,0.0291636362671852,0.0274100247770547,0.0245169140398502,0.1055493659978886,0.0245053321123123,0.1059719094881671,1.1581927537900744e-05,-0.0004225434902784958
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,7.0,36,0.0233879275619983,0.0230103656649589,0.020010869950056,0.1303541090383723,0.0201357584446668,0.124926620556476,-0.00012488849461080032,0.005427488481896295
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,7.5,44,0.0263289157301187,0.026343896985054,0.0238922592252492,0.0930628358133818,0.0247465670108795,0.0606337769647645,-0.000854307785630299,0.032429058848617305
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,8.0,42,0.0272365380078554,0.02616922929883,0.0236420296132564,0.0965714219824793,0.0248358529061079,0.0509520696041951,-0.0011938232928515,0.0456193523782842
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,8.5,44,0.0283087752759456,0.02713218703866,0.0254104770720005,0.0634563650989992,0.0254568308591842,0.061747922387849,-4.635378718369915e-05,0.0017084427111501987
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,9.0,48,0.0204459521919488,0.0193231385201215,0.016392283141613,0.1516759493007106,0.0173743199557065,0.1008541424254467,-0.0009820368140934996,0.0508218068752639
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,9.5,48,0.029975302517414,0.0283506400883197,0.0258768890053033,0.087255563730131,0.0258614793419837,0.0877991021924579,1.5409663319598116e-05,-0.0005435384623268952
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,10.0,59,0.0270154383033514,0.0263479556888341,0.0240941457450389,0.0855402206688213,0.0235969461500644,0.1044107395373961,0.0004971995949745005,-0.018870518868574798
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,10.5,56,0.0309010781347751,0.0301739666610956,0.0281526837497949,0.0669876431562036,0.0287546478211879,0.0470378606780137,-0.0006019640713929991,0.019949782478189904
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,11.0,68,0.0232698824256658,0.0224534496665,0.0200052708387374,0.1090335277708002,0.0202095005661249,0.0999378328811133,-0.00020422972738749767,0.009095694889686909
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,11.5,56,0.0285504851490259,0.0265074074268341,0.0244734622538089,0.076731199708581,0.0244823023676872,0.076397703726273,-8.840113878302164e-06,0.0003334959823080019
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,12.0,71,0.030210169032216,0.0283358953893184,0.0260240994393825,0.0815854208301238,0.0259068515151739,0.0857232086994579,0.00011724792420859942,-0.004137787869334109
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,12.5,72,0.0247606318444013,0.0233200993388891,0.0213015433400869,0.0865586363706434,0.0215804520994424,0.0745986204503668,-0.00027890875935549994,0.011960015920276595
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,13.0,70,0.0296174511313438,0.0283055398613214,0.0264193098992109,0.0666381906634463,0.0264408010989427,0.0658789329408549,-2.1491199731802496e-05,0.0007592577225914027
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,13.5,70,0.0268336273729801,0.0254190545529127,0.0230397060513496,0.0936049173902271,0.0229996647685766,0.0951801641284434,4.0041282773000536e-05,-0.00157524673821631
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,14.0,80,0.032210174947977,0.0305869374424219,0.0287880115211009,0.0588135351800841,0.0291871465742588,0.0457643355369635,-0.00039913505315790007,0.013049199643120603
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,14.5,76,0.0349589064717292,0.0331125073134899,0.0313197448849678,0.0541415487371367,0.0316261276602745,0.0448887678345596,-0.00030638277530670166,0.009252780902577099
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,15.0,81,0.0294707287102937,0.0287013687193393,0.0268110875040292,0.0658603160634774,0.0265679527074098,0.0743315077685472,0.0002431347966194014,-0.008471191705069797
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,15.5,96,0.0298475492745637,0.0285550877451896,0.0266338493674993,0.0672818236397807,0.0266388747841119,0.0671058334044339,-5.025416612600836e-06,0.00017599023534679847
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,16.0,75,0.0329764783382415,0.0304783880710601,0.0294444616883993,0.0339232632726597,0.0291558317840099,0.0433932491431868,0.0002886299043894022,-0.009469985870527095
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,16.5,92,0.0269495733082294,0.0251229163259267,0.0232132598757743,0.0760125307658505,0.0235971044749021,0.0607338666908663,-0.0003838445991278007,0.015278664074984204
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,17.0,83,0.031287670135498,0.0293199736624956,0.0279699731618165,0.0460437146437773,0.0279341954737901,0.0472639643083325,3.577768802640047e-05,-0.0012202496645551952
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,17.5,109,0.0359300151467323,0.0342157632112503,0.0327445156872272,0.0429991146168355,0.0329132676124572,0.0380671210152858,-0.0001687519252299985,0.004931993601549695
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,18.0,103,0.0300914961844682,0.0290054082870483,0.0272587295621633,0.0602190704436635,0.0269933249801397,0.0693692461418326,0.0002654045820235998,-0.009150175698169095
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,18.5,100,0.0316228941082954,0.029688848182559,0.0286747198551893,0.0341585608553668,0.0278669744729995,0.0613655908224057,0.0008077453821897992,-0.027207029967038894
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,19.0,100,0.0324495434761047,0.0304337255656719,0.029138721525669,0.0425516106205392,0.0292314756661653,0.0395038687232778,-9.275414049629907e-05,0.0030477418972613968
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,19.5,123,0.0331731401383876,0.0314102433621883,0.0303177721798419,0.0347807296412564,0.0300522353500127,0.0432345587557697,0.0002655368298292021,-0.008453829114513305
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,20.0,103,0.0348814390599727,0.0330122113227844,0.0314654074609279,0.04685550588333,0.0313462615013122,0.0504646539785827,0.00011914595961570046,-0.003609148095252701
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,20.5,131,0.0381617993116378,0.0362771488726139,0.035184308886528,0.0301247485000369,0.0344945862889289,0.0491373395948048,0.0006897225975990989,-0.019012591094767897
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,21.0,131,0.0436444990336895,0.0419449247419834,0.039783552289009,0.0515288194285628,0.0392717495560646,0.063730599169324,0.0005118027329443983,-0.012201779740761198
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,21.5,129,0.0327260419726371,0.0312156174331903,0.0298598799854517,0.0434313833657233,0.0297911763191223,0.0456323222539714,6.870366632939773e-05,-0.0022009388882480996
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,22.0,112,0.0310691241174936,0.0289296694099903,0.0275330059230327,0.0482778930918318,0.0277292169630527,0.0414955466626593,-0.00019621104001999942,0.006782346429172505
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,22.5,124,0.0380786657333374,0.0363142564892768,0.034647986292839,0.0458847394254061,0.0340641252696514,0.0619627506428475,0.0005838610231876026,-0.0160780112174414
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,23.0,140,0.0353138074278831,0.0337247736752033,0.0323956832289695,0.0394099144751558,0.0320672877132892,0.0491474302504439,0.00032839551568029923,-0.0097375157752881
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,23.5,120,0.0383213348686695,0.0359963215887546,0.0348416678607463,0.0320769922327004,0.0345542393624782,0.0400619330705976,0.0002874284982680997,-0.007984940837897199
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,24.0,117,0.0346035324037075,0.0324513986706733,0.0310753881931304,0.0424021932461848,0.0309669896960258,0.0457425268387274,0.00010839849710459967,-0.003340333592542599
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,24.5,132,0.0379181168973445,0.0355098880827426,0.0345232486724853,0.0277849203004622,0.0343088433146476,0.0338228260617556,0.00021440535783770476,-0.0060379057612933995
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,25.0,112,0.0366767980158329,0.0347310826182365,0.033210527151823,0.0437808254677061,0.032647218555212,0.0599999742573624,0.0005633085966110021,-0.0162191487896563
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,25.5,145,0.0347727462649345,0.0334626398980617,0.0323108024895191,0.0344215941136595,0.032437827438116,0.0306255711763206,-0.00012702494859689883,0.003796022937338897
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,26.0,138,0.0374471768736839,0.0356240682303905,0.034380592405796,0.0349054975010883,0.0339365154504776,0.0473711415832432,0.00044407695531840236,-0.012465644082154899
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,26.5,158,0.0422614850103855,0.0404469594359397,0.0392150431871414,0.0304575737207017,0.038728792220354,0.0424795148892948,0.0004862509667874007,-0.012021941168593099
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,27.0,140,0.0374095663428306,0.0355087108910083,0.0344150066375732,0.0308010126527033,0.0341728180646896,0.0376215523683519,0.00024218857288359902,-0.0068205397156486
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,27.5,157,0.0361647419631481,0.0342461951076984,0.0332058891654014,0.0303772707895109,0.0330544635653495,0.034798947404261,0.0001514256000519007,-0.004421676614750104
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,28.0,149,0.0455030649900436,0.0430811047554016,0.0414318516850471,0.0382825157274471,0.0409507900476455,0.0494489340477959,0.00048106163740160163,-0.0111664183203488
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,28.5,166,0.0425166375935077,0.0399529859423637,0.0383726246654987,0.039555523563241,0.0379167199134826,0.0509665543351026,0.0004559047520161022,-0.011411030771861605
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,29.0,169,0.0372046381235122,0.0353731624782085,0.0338463075459003,0.0431642190106357,0.0339028090238571,0.0415669211158948,-5.6501477956799606e-05,0.001597297894740897
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,29.5,147,0.0424621142446994,0.0403454266488552,0.038860835134983,0.0367970210550313,0.0383362844586372,0.0497985114323975,0.0005245506763457974,-0.013001490377366205
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,30.0,161,0.0405151471495628,0.0384883768856525,0.0373861044645309,0.0286390986140154,0.0368885435163974,0.0415666624240379,0.0004975609481335033,-0.0129275638100225
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,30.5,166,0.0396031104028224,0.0374557189643383,0.0364361554384231,0.0272205034132671,0.0360958203673362,0.0363068346998436,0.00034033507108690436,-0.009086331286576502
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,31.0,165,0.04358846321702,0.0413930863142013,0.0401082225143909,0.0310405411680933,0.0394908115267753,0.0459563409451146,0.0006174109876155992,-0.014915799777021302
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,31.5,155,0.0434495285153389,0.041210651397705,0.0397422313690185,0.0356320509111946,0.0391223803162574,0.0506730908301995,0.0006198510527610987,-0.015041039919004906
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,32.0,165,0.043219793587923,0.0409102030098438,0.0396025292575359,0.0319644894451694,0.0392047613859176,0.0416874397693846,0.00039776787161829863,-0.009722950324215197
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,32.5,172,0.0412961766123771,0.0387940853834152,0.0377224907279014,0.027622629710762,0.0372075699269771,0.0408958077180577,0.0005149208009243011,-0.013273178007295702
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,33.0,208,0.0376381799578666,0.0355426371097564,0.0343043096363544,0.0348406188763664,0.0338640101253986,0.0472285435426244,0.00044029951095579667,-0.012387924666258002
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,33.5,182,0.0443387441337108,0.0420867912471294,0.0406732410192489,0.0335865525974705,0.0402300171554088,0.0441177394783505,0.00044322386384010315,-0.010531186880879999
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,34.0,185,0.0461686886847019,0.0438859947025775,0.0419791266322135,0.0434504921965913,0.0417659282684326,0.0483084967883946,0.00021319836378089901,-0.0048580045918033
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,34.5,200,0.0432019159197807,0.040810652077198,0.0394492000341415,0.0333602129287506,0.0388429760932922,0.0482147646203669,0.0006062239408492973,-0.0148545516916163
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,35.0,203,0.0402864925563335,0.0382749289274215,0.0370191894471645,0.0328084078911868,0.0368095859885215,0.0382846677959516,0.00020960345864300123,-0.005476259904764795
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,35.5,212,0.0436271652579307,0.0410870611667633,0.0395426452159881,0.0375888639128192,0.0392639487981796,0.044371934054472,0.000278696417808498,-0.006783070141652796
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,36.0,180,0.0440271198749542,0.0418734587728977,0.040420688688755,0.034694293872924,0.0394973121583461,0.0567458883069264,0.0009233765304089009,-0.022051594434002404
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,36.5,205,0.046657495200634,0.044004812836647,0.0429948605597019,0.0229509504038619,0.0421962812542915,0.0410984950457364,0.000798579305410399,-0.0181475446418745
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,37.0,204,0.0444390214979648,0.0422936156392097,0.0406703501939773,0.0383808624705873,0.0402480885386467,0.0483649144119679,0.00042226165533060245,-0.0099840519413806
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,37.5,216,0.0482707619667053,0.0458103530108928,0.0437569692730903,0.0448235737741258,0.0433351323008537,0.0540319064873954,0.0004218369722365986,-0.009208332713269603
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,38.0,219,0.0413668788969516,0.0391761139035224,0.0379388481378555,0.0315821464250877,0.03743327409029,0.0444873071771346,0.0005055740475655018,-0.012905160752046903
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,38.5,182,0.0392263270914554,0.0368368960916996,0.035738106817007,0.0298284978179832,0.035184621810913,0.0448537867216998,0.0005534850060939997,-0.015025288903716596
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,39.0,209,0.0414258800446987,0.0392693877220153,0.037681832909584,0.0404272871191549,0.0372669696807861,0.0509918325033278,0.0004148632287978987,-0.010564545384172896
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,39.5,225,0.0425694584846496,0.0406475663185119,0.0387193784117698,0.0474367368425683,0.0384261906147003,0.0546496606071092,0.000293187797069501,-0.007212923764540899
hist_H16_D96,hist_H16_D96,shared_random,history,H16_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,40.0,223,0.0434245914220809,0.0412385910749435,0.0397578179836273,0.0359074607720033,0.0390424989163875,0.053253326588316,0.000715319067239796,-0.0173458658163127
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,0.0,567,0.0146264415234327,0.0099554676562547,0.0096245221793651,0.0332425847098891,0.0101507473737001,-0.0196153233768666,-0.0005262251943349994,0.052857908086755695
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,1.0,597,0.0575314797461032,0.0556658320128917,0.0535133816301822,0.0386673531118876,0.0527279004454612,0.0527780051279947,0.000785481184721,-0.014110652016107103
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,2.0,583,0.0139915384352207,0.0091670639812946,0.0088390493765473,0.0357818605189849,0.009332519955933,-0.0180489603842707,-0.0004934705793857002,0.053830820903255604
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,3.0,508,0.0521741509437561,0.0510822869837284,0.0491234324872493,0.0383470398868985,0.0482449568808078,0.0555443045027394,0.0008784756064414978,-0.017197264615840903
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,4.0,535,0.0395955853164196,0.0388183966279029,0.0374796129763126,0.0344883809710991,0.0369325801730155,0.0485804829334926,0.0005470328032971053,-0.014092101962393494
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,5.0,580,0.0586897656321525,0.0570518560707569,0.0552574507892131,0.0314521806147423,0.0543842874467372,0.0467569121802321,0.000873163342475898,-0.015304731565489796
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,6.0,545,0.0330859087407588,0.0324013344943523,0.0310688205063343,0.0411252810667504,0.0306708998978137,0.0534062754989355,0.0003979206085206015,-0.012280994432185097
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,7.0,591,0.0510305427014827,0.0501887165009975,0.0483430586755275,0.0367743579462385,0.0473766326904296,0.0560301997464303,0.000966425985097906,-0.019255841800191804
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,8.0,558,0.0141328498721122,0.0092587266117334,0.0088676624000072,0.0422373646102261,0.009262285195291,-0.0003843491342638,-0.00039462279528380134,0.0426217137444899
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,9.0,546,0.0527445487678051,0.051623735576868,0.0495774932205677,0.0396376266350095,0.0486911907792091,0.0568061331650892,0.000886302441358601,-0.017168506530079702
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,10.0,532,0.0144265862181782,0.0096758352592587,0.009366420097649,0.0319781345298921,0.0097967628389596,-0.0124978956814329,-0.00043034274131059994,0.044476030211325
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,11.0,552,0.0470946505665779,0.0463806055486202,0.0441593527793884,0.0478918449415949,0.0433261282742023,0.0658567786747826,0.0008332245051861017,-0.017964933733187693
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,12.0,552,0.0333683714270591,0.032706432044506,0.0312104169279336,0.0457407006223314,0.0307545252144336,0.0596796014746059,0.0004558917134999986,-0.013938900852274505
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,13.0,551,0.0506133325397968,0.0497575923800468,0.0479459129273891,0.0364101108192726,0.0470912493765354,0.0535866563467538,0.0008546635508537015,-0.017176545527481206
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,14.0,557,0.0292822178453207,0.0282771904021501,0.0270492378622293,0.0434255497967519,0.0266183502972126,0.0586635405196202,0.00043088756501669795,-0.0152379907228683
hist_H24_D32,hist_H24_D32,shared_random,history,H24_D32_embedding,direct_rbf16_plus_context,z_window_summary,pattern,15.0,556,0.0484639704227447,0.0476864464581012,0.0458425171673297,0.0386677856650865,0.0450632162392139,0.0550099748194107,0.0007793009281157962,-0.0163421891543242
