variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,15,0.0349744384735543,0.0349687038628496,,,False,0.0008,0.2514742612838745,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,16,0.0349252052973082,0.0349195069104176,0.0350464740360425,0.0350406696449225,True,0.0008,0.253128170967102,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,17,0.034900518617423,0.0348948241060608,,,False,0.0008,0.2547944784164428,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,18,0.0348670042992708,0.0348613398865261,0.0350265464932562,0.0350207609008458,True,0.0008,0.2564111649990082,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,19,0.034837870887389,0.0348322240912396,,,False,0.0008,0.2576934397220611,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,20,0.0348088769800333,0.0348032477667525,0.0349815552893244,0.0349757761582648,True,0.0008,0.2594198584556579,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,21,0.0347758447166756,0.0347702425791336,,,False,0.0008,0.261389821767807,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,22,0.0347422975078197,0.0347367201829688,0.0349557453601314,0.0349499763421271,True,0.0008,0.2630432844161987,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,23,0.0347321684365298,0.034726583643538,,,False,0.0008,0.2649937570095062,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,24,0.0346796274263226,0.0346740892979923,0.0348883781661556,0.0348826728568869,True,0.0008,0.2663872241973877,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,25,0.0346540652377147,0.0346485388647448,,,False,0.0008,0.2686752378940582,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,26,0.0346272644104301,0.0346217557943986,0.0348692540819396,0.0348635594811035,True,0.0008,0.2702249884605407,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,27,0.034595822433363,0.0345903364813956,,,False,0.0008,0.2719463407993316,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,28,0.0345789853944744,0.0345735055969709,0.0348568662365545,0.0348511773294337,True,0.0008,0.2735387086868286,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,29,0.0345379002765796,0.0345324583613622,,,False,0.0008,0.2751529514789581,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
