variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,time_bin,model_bce,global_bce,pattern_bce,improvement_vs_pattern
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,25,0.05356240272521973,0.06111348420381546,0.057776760309934616,0.07294208886250478
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,26,0.05105048790574074,0.058101922273635864,0.05494290217757225,0.07084471546936959
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,27,0.04792984202504158,0.05429038777947426,0.05121578276157379,0.06415875262181073
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,28,0.046016596257686615,0.05235884711146355,0.049356717616319656,0.06767308524440126
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,29,0.04508206620812416,0.05094882845878601,0.04835600405931473,0.06770488825285625
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,30,0.0420660525560379,0.04767133295536041,0.04515093192458153,0.06832371419700695
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,31,0.03989843651652336,0.0450272373855114,0.042786333709955215,0.06749578528996325
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,32,0.037900201976299286,0.04236277937889099,0.04046483337879181,0.06337926511361054
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,33,0.035971324890851974,0.039856716990470886,0.03825996071100235,0.05981803895298399
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,34,0.034102410078048706,0.03767675161361694,0.03616436570882797,0.05701622551272698
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,35,0.031905971467494965,0.03545953333377838,0.034068264067173004,0.0634694094015066
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,36,0.03024057298898697,0.03367673233151436,0.03240633383393288,0.06683140573828582
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,37,0.028766503557562828,0.03223458677530289,0.031105687841773033,0.07520117529980558
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,38,0.028284434229135513,0.03175324201583862,0.030584175139665604,0.07519381837267476
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,39,0.027175594121217728,0.030095962807536125,0.029097767546772957,0.0660591374395114
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,40,0.025473203510046005,0.02807503193616867,0.02724749967455864,0.0651177607378529
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,41,0.023741714656352997,0.02592150866985321,0.025224480777978897,0.05878282033540856
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,42,0.0229130070656538,0.024706009775400162,0.024128694087266922,0.05038345702491448
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,43,0.021582873538136482,0.023092932999134064,0.02266295999288559,0.04765866661231237
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,44,0.02056114189326763,0.021926704794168472,0.02168145775794983,0.051671611622674085
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,45,0.020206840708851814,0.021320998668670654,0.0210750550031662,0.04119630027935627
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,46,0.0189371258020401,0.019853688776493073,0.019765224307775497,0.04189674211840993
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,47,0.019009904935956,0.02012205310165882,0.01990600675344467,0.04501665394711085
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,48,0.018415147438645363,0.01926378533244133,0.019152997061610222,0.03852397724446927
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,49,0.01662813127040863,0.017458802089095116,0.017358267679810524,0.042062746287241465
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,50,0.01650984399020672,0.01702912151813507,0.01698709838092327,0.02809510959520406
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,51,0.01594909280538559,0.016099344938993454,0.016254542395472527,0.018791644984851474
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,52,0.015269438736140728,0.015457878820598125,0.015609058551490307,0.021757866704725314
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,53,0.014984950423240662,0.015124636702239513,0.015206225216388702,0.014551592522091482
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,54,0.014553502202033997,0.01464637741446495,0.014736508950591087,0.012418595826913964
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,55,0.01374311838299036,0.013743043877184391,0.013891352340579033,0.01067095225535787
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,56,0.013249914161860943,0.013291614130139351,0.013524687848985195,0.020316453155321403
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,57,0.014267626218497753,0.014225760474801064,0.01440124586224556,0.009278339181619352
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,58,0.014075114391744137,0.014109800569713116,0.014307883568108082,0.01626859592866563
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,59,0.01316902320832014,0.013076015748083591,0.013220950961112976,0.003927686665321676
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,60,0.012973533011972904,0.012794671580195427,0.013028734363615513,0.00423689286326735
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,61,0.012760171666741371,0.012452099472284317,0.012755544856190681,-0.0003627293543986994
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,62,0.012336136773228645,0.01222799252718687,0.01250915415585041,0.013831261527850513
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,63,0.01204957440495491,0.011929351836442947,0.012141427956521511,0.0075653005474750285
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,64,0.01248307153582573,0.012343006208539009,0.01260310783982277,0.009524341576904875
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,65,0.011985770426690578,0.011774440295994282,0.012090561911463737,0.008667213777202561
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,66,0.011960742063820362,0.011933078989386559,0.01220637932419777,0.0201236790905276
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,67,0.011153897270560265,0.011001624166965485,0.011237606406211853,0.007449018289634724
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,68,0.011783834546804428,0.01169482059776783,0.011992760002613068,0.01742096529598836
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,69,0.01120331697165966,0.011052082292735577,0.011324183084070683,0.010673274311596053
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,70,0.011015497148036957,0.010960976593196392,0.011220289394259453,0.0182519575945405
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,71,0.01117691956460476,0.011149466969072819,0.011414513923227787,0.020815109624557807
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,72,0.01106695644557476,0.011012614704668522,0.011307542212307453,0.021276574715841632
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,73,0.010590272955596447,0.010582346469163895,0.010899159125983715,0.02834036707023389
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,74,0.010777566581964493,0.010888807475566864,0.011254644952714443,0.04238946432822713
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,75,0.010815494693815708,0.01080185454338789,0.011142171919345856,0.029318989860760144
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,76,0.011153945699334145,0.011106789112091064,0.01140122301876545,0.02168866612154743
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,77,0.010041807778179646,0.010087529197335243,0.010282552801072598,0.0234129624763842
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,78,0.010031268000602722,0.010141861625015736,0.010414636693894863,0.03681056810333812
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,79,0.010322259739041328,0.010398263111710548,0.010631022974848747,0.029043605355561913
