variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,28,0.03453551321842677,0.03453010775224127,0.03480985990812214,0.03480420225497448,True,0.0008,0.2714844346046448,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,29,0.03450856878545192,0.03450317688305816,,,False,0.0008,0.27326661348342896,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,30,0.03446381422929714,0.03445846097431645,0.034757680924218375,0.034752119311646845,True,0.0008,0.2748882472515106,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,31,0.03446887114015225,0.034463487024214486,,,False,0.0008,0.2759004235267639,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,32,0.034415512657147686,0.03441018241701883,0.034687780084634065,0.0346822600456333,True,0.0008,0.2774905562400818,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,33,0.03437332283361236,0.03436802402807673,,,False,0.0008,0.27967873215675354,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,34,0.034350006490823176,0.034344725031788946,0.0346488982798609,0.034643401448875163,True,0.0008,0.2809894382953644,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,35,0.034306048435182375,0.03430079112126949,,,False,0.0008,0.2828114628791809,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,36,0.03429484811339359,0.034289582973444366,0.03462524360796284,0.034619775550768166,True,0.0008,0.28429967164993286,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,37,0.03424636169451366,0.03424113322142756,,,False,0.0008,0.2861540913581848,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
